2.5   167
7.5   149
12.5   147
17.5   151
22.5   136
27.5   130
32.5   141
37.5   148
42.5   136
47.5   127
52.5   116
57.5   110
62.5   110
67.5   104
72.5   102
77.5   104
82.5   113
87.5   98
92.5   90
97.5   85
102.5   79
107.5   82
112.5   74
117.5   69
122.5   56
127.5   64
132.5   52
137.5   47
142.5   59
147.5   60
152.5   50
157.5   52
162.5   35
167.5   41
172.5   39
177.5   46
182.5   27
187.5   38
192.5   32
197.5   30
202.5   39
207.5   31
212.5   31
217.5   21
222.5   23
227.5   29
232.5   27
237.5   27
242.5   30
247.5   27
252.5   20
257.5   14
262.5   25
267.5   27
272.5   16
277.5   21
282.5   13
287.5   14
292.5   28
297.5   19
302.5   12
307.5   18
312.5   10
317.5   17
322.5   8
327.5   12
332.5   12
337.5   10
342.5   10
347.5   13
352.5   12
357.5   7
362.5   19
367.5   12
372.5   18
377.5   10
382.5   9
387.5   9
392.5   9
397.5   7
402.5   8
407.5   7
412.5   9
417.5   5
422.5   13
427.5   6
432.5   7
437.5   16
442.5   12
447.5   6
452.5   9
457.5   3
462.5   11
467.5   7
472.5   9
477.5   4
482.5   8
487.5   6
492.5   8
497.5   12
