0.05   341
0.15   288
0.25   313
0.35   281
0.45   285
0.55   255
0.65   209
0.75   205
0.85   217
0.95   180
1.05   143
1.15   117
1.25   127
1.35   103
1.45   111
1.55   119
1.65   75
1.75   67
1.85   66
1.95   58
2.05   52
2.15   48
2.25   70
2.35   47
2.45   56
2.55   40
2.65   41
2.75   51
2.85   32
2.95   34
3.05   30
3.15   32
3.25   34
3.35   30
3.45   23
3.55   19
3.65   21
3.75   23
3.85   18
3.95   19
4.05   11
4.15   19
4.25   16
4.35   23
4.45   20
4.55   17
4.65   16
4.75   10
4.85   14
4.95   15
5.05   7
5.15   14
5.25   16
5.35   7
5.45   11
5.55   10
5.65   7
5.75   11
5.85   8
5.95   9
6.05   6
6.15   8
6.25   4
6.35   11
6.45   8
6.55   10
6.65   6
6.75   5
6.85   5
6.95   8
7.05   10
7.15   7
7.25   5
7.35   2
7.45   7
7.55   4
7.65   10
7.75   8
7.85   3
7.95   8
8.05   6
8.15   4
8.25   5
8.35   5
8.45   2
8.55   6
8.65   8
8.75   2
8.85   2
8.95   9
9.05   3
9.15   2
9.25   5
9.35   5
9.45   3
9.55   2
9.65   2
9.75   3
9.85   4
9.95   3
