0.05   162
0.15   158
0.25   160
0.35   155
0.45   153
0.55   176
0.65   148
0.75   127
0.85   129
0.95   148
1.05   127
1.15   121
1.25   108
1.35   118
1.45   88
1.55   107
1.65   106
1.75   94
1.85   84
1.95   63
2.05   79
2.15   91
2.25   80
2.35   66
2.45   59
2.55   60
2.65   45
2.75   63
2.85   49
2.95   44
3.05   41
3.15   49
3.25   41
3.35   41
3.45   51
3.55   43
3.65   43
3.75   42
3.85   33
3.95   33
4.05   23
4.15   26
4.25   29
4.35   27
4.45   26
4.55   24
4.65   26
4.75   24
4.85   31
4.95   15
5.05   22
5.15   15
5.25   27
5.35   20
5.45   28
5.55   18
5.65   13
5.75   19
5.85   13
5.95   20
6.05   14
6.15   13
6.25   14
6.35   16
6.45   20
6.55   16
6.65   16
6.75   19
6.85   14
6.95   5
7.05   7
7.15   8
7.25   11
7.35   8
7.45   12
7.55   6
7.65   14
7.75   12
7.85   8
7.95   15
8.05   10
8.15   8
8.25   12
8.35   8
8.45   9
8.55   9
8.65   10
8.75   2
8.85   8
8.95   5
9.05   3
9.15   13
9.25   9
9.35   6
9.45   4
9.55   7
9.65   5
9.75   8
9.85   8
9.95   2
