0.01   6
0.03   5
0.05   12
0.07   13
0.09   22
0.11   27
0.13   31
0.15   22
0.17   36
0.19   42
0.21   47
0.23   33
0.25   46
0.27   48
0.29   63
0.31   71
0.33   52
0.35   49
0.37   73
0.39   83
0.41   92
0.43   79
0.45   103
0.47   100
0.49   98
0.51   93
0.53   98
0.55   98
0.57   98
0.59   130
0.61   100
0.63   132
0.65   144
0.67   128
0.69   150
0.71   136
0.73   159
0.75   142
0.77   140
0.79   161
0.81   153
0.83   163
0.85   169
0.87   178
0.89   160
0.91   188
0.93   187
0.95   183
0.97   219
0.99   181
1.01   199
1.03   198
1.05   201
1.07   193
1.09   187
1.11   174
1.13   175
1.15   172
1.17   171
1.19   162
1.21   130
1.23   160
1.25   157
1.27   144
1.29   132
1.31   142
1.33   119
1.35   141
1.37   140
1.39   130
1.41   110
1.43   126
1.45   106
1.47   112
1.49   97
1.51   93
1.53   101
1.55   90
1.57   89
1.59   87
1.61   66
1.63   86
1.65   71
1.67   62
1.69   61
1.71   66
1.73   49
1.75   61
1.77   39
1.79   47
1.81   43
1.83   40
1.85   32
1.87   31
1.89   20
1.91   15
1.93   12
1.95   10
1.97   7
1.99   1
