0.005   110
0.015   95
0.025   102
0.035   101
0.045   98
0.055   98
0.065   90
0.075   108
0.085   92
0.095   91
0.105   110
0.115   114
0.125   94
0.135   117
0.145   79
0.155   92
0.165   129
0.175   92
0.185   104
0.195   105
0.205   84
0.215   111
0.225   88
0.235   95
0.245   103
0.255   101
0.265   101
0.275   90
0.285   81
0.295   92
0.305   109
0.315   84
0.325   107
0.335   111
0.345   96
0.355   94
0.365   96
0.375   87
0.385   95
0.395   109
0.405   100
0.415   99
0.425   106
0.435   106
0.445   95
0.455   114
0.465   93
0.475   92
0.485   93
0.495   96
0.505   101
0.515   107
0.525   115
0.535   96
0.545   92
0.555   95
0.565   113
0.575   100
0.585   95
0.595   94
0.605   101
0.615   104
0.625   124
0.635   90
0.645   117
0.655   106
0.665   95
0.675   100
0.685   88
0.695   89
0.705   103
0.715   115
0.725   116
0.735   111
0.745   107
0.755   101
0.765   75
0.775   90
0.785   110
0.795   97
0.805   95
0.815   121
0.825   94
0.835   94
0.845   92
0.855   87
0.865   104
0.875   106
0.885   116
0.895   98
0.905   117
0.915   89
0.925   103
0.935   107
0.945   89
0.955   109
0.965   106
0.975   91
0.985   89
0.995   97
