0.025   493
0.075   453
0.125   463
0.175   418
0.225   404
0.275   365
0.325   317
0.375   351
0.425   316
0.475   307
0.525   300
0.575   285
0.625   266
0.675   243
0.725   264
0.775   220
0.825   235
0.875   200
0.925   198
0.975   214
1.025   182
1.075   167
1.125   164
1.175   134
1.225   155
1.275   167
1.325   141
1.375   123
1.425   123
1.475   92
1.525   115
1.575   96
1.625   97
1.675   109
1.725   103
1.775   64
1.825   77
1.875   75
1.925   58
1.975   61
2.025   84
2.075   62
2.125   65
2.175   71
2.225   51
2.275   54
2.325   51
2.375   56
2.425   39
2.475   40
2.525   40
2.575   33
2.625   46
2.675   38
2.725   31
2.775   32
2.825   32
2.875   26
2.925   25
2.975   23
3.025   26
3.075   24
3.125   21
3.175   27
3.225   21
3.275   18
3.325   24
3.375   17
3.425   14
3.475   16
3.525   19
3.575   13
3.625   10
3.675   8
3.725   8
3.775   13
3.825   4
3.875   15
3.925   7
3.975   5
4.025   11
4.075   5
4.125   4
4.175   7
4.225   10
4.275   9
4.325   6
4.375   8
4.425   5
4.475   8
4.525   2
4.575   4
4.625   5
4.675   5
4.725   2
4.775   7
4.825   2
4.875   6
4.925   0
4.975   3
