0.05   53
0.15   133
0.25   182
0.35   240
0.45   270
0.55   347
0.65   301
0.75   335
0.85   382
0.95   359
1.05   356
1.15   344
1.25   359
1.35   351
1.45   366
1.55   328
1.65   318
1.75   295
1.85   279
1.95   278
2.05   295
2.15   243
2.25   234
2.35   239
2.45   229
2.55   205
2.65   169
2.75   189
2.85   176
2.95   143
3.05   150
3.15   127
3.25   125
3.35   121
3.45   116
3.55   106
3.65   100
3.75   83
3.85   77
3.95   62
4.05   62
4.15   64
4.25   58
4.35   54
4.45   55
4.55   50
4.65   53
4.75   41
4.85   40
4.95   41
5.05   41
5.15   29
5.25   31
5.35   35
5.45   27
5.55   29
5.65   16
5.75   16
5.85   14
5.95   16
6.05   15
6.15   10
6.25   9
6.35   10
6.45   12
6.55   13
6.65   11
6.75   7
6.85   10
6.95   1
7.05   4
7.15   6
7.25   2
7.35   3
7.45   7
7.55   5
7.65   3
7.75   2
7.85   1
7.95   5
8.05   3
8.15   1
8.25   3
8.35   1
8.45   3
8.55   2
8.65   0
8.75   2
8.85   0
8.95   1
9.05   1
9.15   1
9.25   2
9.35   1
9.45   0
9.55   0
9.65   0
9.75   1
9.85   0
9.95   1
